date,Cases,Recent
2020-09-01,,
2020-09-02,,
2020-09-03,,
2020-09-04,33.57142857142857,
2020-09-05,38.0,
2020-09-06,41.714285714285715,
2020-09-07,45.42857142857143,
2020-09-08,45.57142857142857,
2020-09-09,49.142857142857146,
2020-09-10,49.0,
2020-09-11,51.57142857142857,
2020-09-12,54.142857142857146,
2020-09-13,56.285714285714285,
2020-09-14,61.0,
2020-09-15,64.57142857142857,
2020-09-16,66.57142857142857,
2020-09-17,72.14285714285714,
2020-09-18,76.71428571428571,
2020-09-19,78.85714285714286,
2020-09-20,83.71428571428571,
2020-09-21,83.0,
2020-09-22,87.42857142857143,
2020-09-23,88.0,
2020-09-24,88.14285714285714,
2020-09-25,90.71428571428571,
2020-09-26,92.42857142857143,
2020-09-27,95.85714285714286,
2020-09-28,97.0,
2020-09-29,97.42857142857143,
2020-09-30,103.85714285714286,
2020-10-01,107.42857142857143,
2020-10-02,115.42857142857143,
2020-10-03,124.14285714285714,
2020-10-04,125.42857142857143,
2020-10-05,136.57142857142858,
2020-10-06,140.42857142857142,
2020-10-07,137.28571428571428,
2020-10-08,138.42857142857142,
2020-10-09,136.42857142857142,
2020-10-10,133.28571428571428,
2020-10-11,130.42857142857142,
2020-10-12,124.71428571428571,
2020-10-13,120.85714285714286,
2020-10-14,124.0,
2020-10-15,122.85714285714286,
2020-10-16,133.42857142857142,
2020-10-17,134.14285714285714,
2020-10-18,139.42857142857142,
2020-10-19,141.42857142857142,
2020-10-20,139.71428571428572,
2020-10-21,138.71428571428572,
2020-10-22,133.85714285714286,
2020-10-23,126.42857142857143,
2020-10-24,123.42857142857143,
2020-10-25,120.57142857142857,
2020-10-26,112.71428571428571,
2020-10-27,114.71428571428571,
2020-10-28,109.14285714285714,
2020-10-29,110.85714285714286,
2020-10-30,109.71428571428571,
2020-10-31,104.71428571428571,
2020-11-01,99.28571428571429,
2020-11-02,98.71428571428571,
2020-11-03,98.42857142857143,
2020-11-04,98.28571428571429,
2020-11-05,98.85714285714286,
2020-11-06,89.57142857142857,
2020-11-07,90.0,
2020-11-08,87.0,
2020-11-09,87.0,
2020-11-10,84.85714285714286,
2020-11-11,82.14285714285714,
2020-11-12,80.85714285714286,
2020-11-13,77.42857142857143,
2020-11-14,73.14285714285714,
2020-11-15,74.14285714285714,
2020-11-16,67.85714285714286,
2020-11-17,61.142857142857146,
2020-11-18,58.42857142857143,
2020-11-19,51.714285714285715,
2020-11-20,45.857142857142854,
2020-11-21,41.42857142857143,
2020-11-22,34.142857142857146,
2020-11-23,32.285714285714285,
2020-11-24,29.428571428571427,
2020-11-25,28.285714285714285,
2020-11-26,28.142857142857142,
2020-11-27,28.714285714285715,28.714285714285715
2020-11-28,,27.0
2020-11-29,,24.571428571428573
2020-11-30,,24.0
2020-12-01,,25.428571428571427
2020-12-02,,26.428571428571427
2020-12-03,,27.142857142857142
2020-12-04,,21.857142857142858
2020-12-05,,
2020-12-06,,
2020-12-07,,
