date,Cases,Recent
2020-09-01,,
2020-09-02,,
2020-09-03,,
2020-09-04,38.0,
2020-09-05,42.714285714285715,
2020-09-06,45.285714285714285,
2020-09-07,46.142857142857146,
2020-09-08,45.142857142857146,
2020-09-09,45.285714285714285,
2020-09-10,45.285714285714285,
2020-09-11,38.714285714285715,
2020-09-12,36.0,
2020-09-13,37.857142857142854,
2020-09-14,40.285714285714285,
2020-09-15,43.42857142857143,
2020-09-16,44.857142857142854,
2020-09-17,52.0,
2020-09-18,60.142857142857146,
2020-09-19,65.85714285714286,
2020-09-20,71.42857142857143,
2020-09-21,77.57142857142857,
2020-09-22,85.28571428571429,
2020-09-23,95.14285714285714,
2020-09-24,102.14285714285714,
2020-09-25,125.42857142857143,
2020-09-26,143.71428571428572,
2020-09-27,177.42857142857142,
2020-09-28,220.14285714285714,
2020-09-29,266.42857142857144,
2020-09-30,290.2857142857143,
2020-10-01,322.2857142857143,
2020-10-02,352.7142857142857,
2020-10-03,385.2857142857143,
2020-10-04,418.7142857142857,
2020-10-05,415.2857142857143,
2020-10-06,390.57142857142856,
2020-10-07,394.42857142857144,
2020-10-08,380.42857142857144,
2020-10-09,378.42857142857144,
2020-10-10,370.42857142857144,
2020-10-11,344.0,
2020-10-12,338.85714285714283,
2020-10-13,347.85714285714283,
2020-10-14,352.2857142857143,
2020-10-15,360.7142857142857,
2020-10-16,367.14285714285717,
2020-10-17,384.0,
2020-10-18,391.85714285714283,
2020-10-19,394.85714285714283,
2020-10-20,394.57142857142856,
2020-10-21,388.7142857142857,
2020-10-22,380.85714285714283,
2020-10-23,372.85714285714283,
2020-10-24,358.14285714285717,
2020-10-25,343.57142857142856,
2020-10-26,343.0,
2020-10-27,355.7142857142857,
2020-10-28,350.2857142857143,
2020-10-29,351.7142857142857,
2020-10-30,341.7142857142857,
2020-10-31,334.85714285714283,
2020-11-01,331.42857142857144,
2020-11-02,327.14285714285717,327.14285714285717
2020-11-03,,307.0
2020-11-04,,302.2857142857143
2020-11-05,,297.0
2020-11-06,,291.57142857142856
2020-11-07,,274.57142857142856
2020-11-08,,259.0
2020-11-09,,214.42857142857142
2020-11-10,,
2020-11-11,,
2020-11-12,,
