date,Cases,Recent
2020-09-01,,
2020-09-02,,
2020-09-03,,
2020-09-04,16.285714285714285,
2020-09-05,16.857142857142858,
2020-09-06,14.714285714285714,
2020-09-07,13.285714285714286,
2020-09-08,14.0,
2020-09-09,13.428571428571429,
2020-09-10,11.571428571428571,
2020-09-11,11.0,
2020-09-12,11.142857142857142,
2020-09-13,11.428571428571429,
2020-09-14,12.428571428571429,
2020-09-15,13.285714285714286,
2020-09-16,15.285714285714286,
2020-09-17,16.0,
2020-09-18,18.0,
2020-09-19,18.142857142857142,
2020-09-20,20.857142857142858,
2020-09-21,24.142857142857142,
2020-09-22,27.571428571428573,
2020-09-23,35.42857142857143,
2020-09-24,51.57142857142857,
2020-09-25,70.71428571428571,
2020-09-26,95.14285714285714,
2020-09-27,134.14285714285714,
2020-09-28,196.0,
2020-09-29,264.2857142857143,
2020-09-30,319.0,
2020-10-01,386.0,
2020-10-02,466.0,
2020-10-03,530.7142857142857,
2020-10-04,590.0,
2020-10-05,636.4285714285714,
2020-10-06,628.8571428571429,
2020-10-07,619.2857142857143,
2020-10-08,579.0,
2020-10-09,546.1428571428571,
2020-10-10,513.4285714285714,
2020-10-11,475.14285714285717,
2020-10-12,405.85714285714283,
2020-10-13,372.14285714285717,
2020-10-14,345.57142857142856,
2020-10-15,324.2857142857143,
2020-10-16,296.85714285714283,
2020-10-17,276.57142857142856,
2020-10-18,250.42857142857142,
2020-10-19,239.28571428571428,
2020-10-20,234.42857142857142,
2020-10-21,224.71428571428572,
2020-10-22,224.85714285714286,
2020-10-23,217.0,
2020-10-24,209.85714285714286,
2020-10-25,199.71428571428572,
2020-10-26,190.0,
2020-10-27,188.0,
2020-10-28,187.85714285714286,
2020-10-29,179.57142857142858,
2020-10-30,184.28571428571428,
2020-10-31,176.42857142857142,
2020-11-01,169.57142857142858,
2020-11-02,167.71428571428572,
2020-11-03,163.0,
2020-11-04,158.71428571428572,
2020-11-05,158.42857142857142,
2020-11-06,139.28571428571428,
2020-11-07,134.42857142857142,
2020-11-08,134.85714285714286,
2020-11-09,128.71428571428572,
2020-11-10,126.71428571428571,
2020-11-11,125.0,
2020-11-12,121.14285714285714,
2020-11-13,119.71428571428571,
2020-11-14,118.28571428571429,
2020-11-15,113.14285714285714,
2020-11-16,108.85714285714286,
2020-11-17,100.28571428571429,
2020-11-18,97.42857142857143,
2020-11-19,93.57142857142857,
2020-11-20,89.14285714285714,
2020-11-21,83.42857142857143,
2020-11-22,80.0,
2020-11-23,80.85714285714286,
2020-11-24,78.42857142857143,
2020-11-25,75.71428571428571,75.71428571428571
2020-11-26,,76.57142857142857
2020-11-27,,76.85714285714286
2020-11-28,,76.57142857142857
2020-11-29,,73.57142857142857
2020-11-30,,70.42857142857143
2020-12-01,,66.42857142857143
2020-12-02,,60.0
2020-12-03,,
2020-12-04,,
2020-12-05,,
